DISTRITO FEDERAL,DEPUTADO DISTRITAL,27444,ROBERT JOSE MIRANDA LIMA,PROFESSOR ROBERT,27,DC,DEMOCRACIA CRISTÃ
DISTRITO FEDERAL,DEPUTADO DISTRITAL,27789,IVANI APARECIDA BERNARDINA DA SILVA,IVANI,27,DC,DEMOCRACIA CRISTÃ
DISTRITO FEDERAL,DEPUTADO DISTRITAL,13300,VANDERLEI MACIEL LIMA,WANDER MACIEL,13,PT,PARTIDO DOS TRABALHADORES
DISTRITO FEDERAL,DEPUTADO DISTRITAL,31333,ERNATAN BENEVIDES OLIVEIRA JUNIOR,NATAN,31,PHS,PARTIDO HUMANISTA DA SOLIDARIEDADE
DISTRITO FEDERAL,DEPUTADO FEDERAL,5001,ANTONIO JORGE CARDOSO DE OLIVEIRA,ANTONIO CARDOSO,50,PSOL,PARTIDO SOCIALISMO E LIBERDADE
DISTRITO FEDERAL,DEPUTADO DISTRITAL,31066,ILTON CORREA DOS SANTOS,JAMAIKA AMBIENTALISTA,31,PHS,PARTIDO HUMANISTA DA SOLIDARIEDADE
DISTRITO FEDERAL,DEPUTADO DISTRITAL,30003,MAURO PORTO,MAURO PORTO,30,NOVO,PARTIDO NOVO
DISTRITO FEDERAL,DEPUTADO DISTRITAL,14191,ALZIRO BARBOSA DE SOUSA,SARGENTO ALZIRO NETO,14,PTB,PARTIDO TRABALHISTA BRASILEIRO
DISTRITO FEDERAL,DEPUTADO DISTRITAL,90011,ANTONIO FELIX DE OLIVEIRA,ANTONIO DA FEIRA,90,PROS,PARTIDO REPUBLICANO DA ORDEM SOCIAL
DISTRITO FEDERAL,DEPUTADO DISTRITAL,55100,MARIA DE FATIMA AMARAL,FATINHA,55,PSD,PARTIDO SOCIAL DEMOCRÁTICO
DISTRITO FEDERAL,DEPUTADO DISTRITAL,18012,AUGUSTO BELLO DE SOUZA NETO,GUTO BELLO,18,REDE,REDE SUSTENTABILIDADE
DISTRITO FEDERAL,DEPUTADO DISTRITAL,29329,ANTONIO VIEIRA MARQUES,ANTONIO MARQUES,29,PCO,PARTIDO DA CAUSA OPERÁRIA
DISTRITO FEDERAL,DEPUTADO DISTRITAL,51555,EMILSON RIBEIRO NETO,EMILSON RIBEIRO,51,PATRI,PATRIOTA
DISTRITO FEDERAL,DEPUTADO DISTRITAL,16161,EDSON DA SILVA,EDSON,16,PSTU,PARTIDO SOCIALISTA DOS TRABALHADORES UNIFICADO
DISTRITO FEDERAL,SEGUNDO SUPLENTE,500,FERNANDA BARBOSA GRANJA ARAUJO,FERNANDA GRANJA,50,PSOL,PARTIDO SOCIALISMO E LIBERDADE
DISTRITO FEDERAL,DEPUTADO DISTRITAL,20777,GUSTAVO RENAN MIRANDA ALVES,GUSTAVO MIRANDA,20,PSC,PARTIDO SOCIAL CRISTÃO
DISTRITO FEDERAL,DEPUTADO DISTRITAL,70777,GEISON RAFAEL VENOZINA DOS SANTOS MOREIRA,RAFAEL MOREIRA,70,AVANTE,AVANTE
DISTRITO FEDERAL,DEPUTADO DISTRITAL,14180,CRISTINE VASCONCELOS CARVALHO,CRISTINI VASCONCELOS,14,PTB,PARTIDO TRABALHISTA BRASILEIRO
DISTRITO FEDERAL,DEPUTADO FEDERAL,5005,ANJULI TOSTES FARIA,ANJULI,50,PSOL,PARTIDO SOCIALISMO E LIBERDADE
DISTRITO FEDERAL,DEPUTADO DISTRITAL,14456,JORDENES FERREIRA DA SILVA,PROFESSOR JORDENES,14,PTB,PARTIDO TRABALHISTA BRASILEIRO
DISTRITO FEDERAL,DEPUTADO DISTRITAL,25100,AURINDO PEREIRA DA SILVA,AURINDO SILVA,25,DEM,DEMOCRATAS
DISTRITO FEDERAL,DEPUTADO DISTRITAL,31310,ANA PAULA ALVES RIBEIRO,SGT PAULA,31,PHS,PARTIDO HUMANISTA DA SOLIDARIEDADE
DISTRITO FEDERAL,DEPUTADO DISTRITAL,23444,FERNANDO ANTONIO PEREIRA GOMIDE,FERNANDO GOMIDE,23,PPS,PARTIDO POPULAR SOCIALISTA
DISTRITO FEDERAL,DEPUTADO DISTRITAL,44000,CARLOS EDUARDO ANTUNES TORRES,EDUARDO TORRES,44,PRP,PARTIDO REPUBLICANO PROGRESSISTA
DISTRITO FEDERAL,DEPUTADO DISTRITAL,11123,ANDERSON MEDINA BORGES,ANDERSON MEDINA,11,PP,PARTIDO PROGRESSISTA
DISTRITO FEDERAL,DEPUTADO DISTRITAL,15111,FRANKLIN MARCIO DE ARAUJO,MARCIO DOS FEIRANTES,15,MDB,MOVIMENTO DEMOCRÁTICO BRASILEIRO
DISTRITO FEDERAL,DEPUTADO DISTRITAL,27234,ROGERIO VIEIRA DA SILVA,ROGERIO VIEIRA,27,DC,DEMOCRACIA CRISTÃ
DISTRITO FEDERAL,DEPUTADO DISTRITAL,22125,ANTONIO PEREIRA DE SOUSA,PASTOR JORGE BOMBEIRO,22,PR,PARTIDO DA REPÚBLICA
DISTRITO FEDERAL,DEPUTADO DISTRITAL,11122,FRANCISCO JOAO MARQUES FREITAS,JOAO BARAO,11,PP,PARTIDO PROGRESSISTA
DISTRITO FEDERAL,DEPUTADO DISTRITAL,31777,ROSIMAR DE JESUS DUTRA,PASTORA ROSE,31,PHS,PARTIDO HUMANISTA DA SOLIDARIEDADE
DISTRITO FEDERAL,DEPUTADO DISTRITAL,90077,HELDER CAMPANATE MARTINS,HELDER CAMPANATE,90,PROS,PARTIDO REPUBLICANO DA ORDEM SOCIAL
DISTRITO FEDERAL,DEPUTADO DISTRITAL,12021,CESAR AUGUSTO RESENDE DA COSTA SANTOS,CESINHA DA ACESSIBILIDADE,12,PDT,PARTIDO DEMOCRÁTICO TRABALHISTA
DISTRITO FEDERAL,GOVERNADOR,13,JULIO FLAVIO GAMEIRO MIRAGAYA,MIRAGAYA DO PT,13,PT,PARTIDO DOS TRABALHADORES
DISTRITO FEDERAL,DEPUTADO DISTRITAL,44999,CARLOS ALBERTO NEVES DA SILVA,CACA SILVA,44,PRP,PARTIDO REPUBLICANO PROGRESSISTA
DISTRITO FEDERAL,DEPUTADO DISTRITAL,35199,WANDERLEIA DAS GRACAS DE SOUZA,LELECA,35,PMB,PARTIDO DA MULHER BRASILEIRA
DISTRITO FEDERAL,DEPUTADO DISTRITAL,77192,ADRIANO ARAUJO DA SILVA,ADRIANO ARAUJO,77,SOLIDARIEDADE,SOLIDARIEDADE
DISTRITO FEDERAL,DEPUTADO DISTRITAL,51717,JOSIAS LEITE DE FREITAS JUNIOR,ENFERMEIRO JOSIAS JUNIOR,51,PATRI,PATRIOTA
DISTRITO FEDERAL,SEGUNDO SUPLENTE,290,ELIZANGELA MIRIAM SILVA,MILLA,29,PCO,PARTIDO DA CAUSA OPERÁRIA
DISTRITO FEDERAL,DEPUTADO DISTRITAL,18200,ADILSON NUNES DE LIMA,ADILSON NUNES,18,REDE,REDE SUSTENTABILIDADE
DISTRITO FEDERAL,DEPUTADO FEDERAL,9015,JOAQUIM DOMINGOS RORIZ NETO,JOAQUIM RORIZ,90,PROS,PARTIDO REPUBLICANO DA ORDEM SOCIAL
DISTRITO FEDERAL,DEPUTADO DISTRITAL,36999,SERGIO ZOGHBI CASTELO BRANCO,SERGIO ZOGHBI,36,PTC,PARTIDO TRABALHISTA CRISTÃO
DISTRITO FEDERAL,DEPUTADO FEDERAL,4455,JOSE OSCAR DA SILVA,OSCAR SILVA,44,PRP,PARTIDO REPUBLICANO PROGRESSISTA
DISTRITO FEDERAL,DEPUTADO DISTRITAL,70401,ARTHUR KLEBER CARDOSO,ARTHUR CARDOSO,70,AVANTE,AVANTE
DISTRITO FEDERAL,DEPUTADO DISTRITAL,70789,JOSE BOLIVAR DA ROCHA CRUZ LEITE,BOLIVAR ROCHA,70,AVANTE,AVANTE
DISTRITO FEDERAL,DEPUTADO DISTRITAL,18900,JOSE ROBERTO AZAMBUJA BORGES MACIEL,AZAMBUJA,18,REDE,REDE SUSTENTABILIDADE
DISTRITO FEDERAL,DEPUTADO FEDERAL,3500,JOSE NOGUEIRA DOS SANTOS,JOSE NOGUEIRA,35,PMB,PARTIDO DA MULHER BRASILEIRA
DISTRITO FEDERAL,DEPUTADO DISTRITAL,35007,JORGE LUIZ DA CRUZ SILVA,SALVE JORGE,35,PMB,PARTIDO DA MULHER BRASILEIRA
DISTRITO FEDERAL,DEPUTADO DISTRITAL,14051,JOAO DE DEUS SANTANA,JOAO PESCOCINHO,14,PTB,PARTIDO TRABALHISTA BRASILEIRO
DISTRITO FEDERAL,DEPUTADO FEDERAL,1555,MEIRE LUCIA GOMES MONTEIRO MOTA COELHO,MEIRE MOTA,15,MDB,MOVIMENTO DEMOCRÁTICO BRASILEIRO
DISTRITO FEDERAL,DEPUTADO DISTRITAL,23122,FRANCISCO EUQUILDES DE ARAUJO,EUCLIDES PAPIROS,23,PPS,PARTIDO POPULAR SOCIALISTA
DISTRITO FEDERAL,DEPUTADO FEDERAL,1322,ROBERTO CARLOS PINHEIRO SOUSA,TIM,13,PT,PARTIDO DOS TRABALHADORES
DISTRITO FEDERAL,DEPUTADO DISTRITAL,35555,LUCIO VARLONE PEREIRA DE SA,PEREIRA,35,PMB,PARTIDO DA MULHER BRASILEIRA
DISTRITO FEDERAL,DEPUTADO DISTRITAL,11061,BRUNO LOPES DORNELAS,DORNELLAS,11,PP,PARTIDO PROGRESSISTA
DISTRITO FEDERAL,DEPUTADO DISTRITAL,77000,EDUARDO BENTES DE SOUZA LEAL,EDUARDO LEAL,77,SOLIDARIEDADE,SOLIDARIEDADE
DISTRITO FEDERAL,DEPUTADO DISTRITAL,77543,LEONARDO LUIS DE FREITAS PEDRON,PROFESSOR PEDRON,77,SOLIDARIEDADE,SOLIDARIEDADE
DISTRITO FEDERAL,DEPUTADO DISTRITAL,33000,RUMALDO RIBEIRO DE SOUZA FILHO,PALHACO LAMBY SAL,33,PMN,PARTIDO DA MOBILIZAÇÃO NACIONAL
DISTRITO FEDERAL,DEPUTADO FEDERAL,5061,ROGERIO DA VEIGA,ROGERIO DA VEIGA,50,PSOL,PARTIDO SOCIALISMO E LIBERDADE
DISTRITO FEDERAL,DEPUTADO DISTRITAL,22123,AGACIEL DA SILVA MAIA,AGACIEL MAIA,22,PR,PARTIDO DA REPÚBLICA
DISTRITO FEDERAL,DEPUTADO DISTRITAL,70032,PAULA FRANCINETE ALVES,PAULA,70,AVANTE,AVANTE
DISTRITO FEDERAL,DEPUTADO DISTRITAL,12156,FABIO PEREIRA DE SOUSA,PROFESSOR FABIO SOUSA,12,PDT,PARTIDO DEMOCRÁTICO TRABALHISTA
DISTRITO FEDERAL,DEPUTADO DISTRITAL,28012,CARLOS BIANCHINI PONTES,BIANCHINI,28,PRTB,PARTIDO RENOVADOR TRABALHISTA BRASILEIRO
DISTRITO FEDERAL,DEPUTADO DISTRITAL,54333,RONALDE SILVA LINS,RONALDE LINS,54,PPL,PARTIDO PÁTRIA LIVRE
DISTRITO FEDERAL,DEPUTADO DISTRITAL,50702,ELEM SIMONE ANDRADE DOS SANTOS,ELEM SIMONE,50,PSOL,PARTIDO SOCIALISMO E LIBERDADE
DISTRITO FEDERAL,PRIMEIRO SUPLENTE,501,LINCON MACARIO MAIA,LINCOLN MACARIO,50,PSOL,PARTIDO SOCIALISMO E LIBERDADE
DISTRITO FEDERAL,DEPUTADO DISTRITAL,50123,FABIO FELIX SILVEIRA,FABIO FELIX,50,PSOL,PARTIDO SOCIALISMO E LIBERDADE
DISTRITO FEDERAL,DEPUTADO FEDERAL,3677,SAMIA WALESKA PEREIRA BARBOSA DE CARVALHO,SAMIA WALESKA,36,PTC,PARTIDO TRABALHISTA CRISTÃO
DISTRITO FEDERAL,DEPUTADO DISTRITAL,10335,ROBERTO MEDEIROS SANTOS,ROBERTO AMIGO DE TODOS,10,PRB,PARTIDO REPUBLICANO BRASILEIRO
DISTRITO FEDERAL,DEPUTADO DISTRITAL,22373,INES FERREIRA DOS SANTOS,INES DIAS,22,PR,PARTIDO DA REPÚBLICA
DISTRITO FEDERAL,DEPUTADO DISTRITAL,35989,RANIELE FERREIRA NOBREGA,RANI NOBREGA,35,PMB,PARTIDO DA MULHER BRASILEIRA
DISTRITO FEDERAL,DEPUTADO DISTRITAL,18420,ADOLPHO LUIZ BEZERRA KESSELRING,ADOLPHO FUICA,18,REDE,REDE SUSTENTABILIDADE
DISTRITO FEDERAL,DEPUTADO DISTRITAL,50161,CELSO RIBEIRO PAZ,CELSO RIBEIRO,50,PSOL,PARTIDO SOCIALISMO E LIBERDADE
DISTRITO FEDERAL,DEPUTADO DISTRITAL,40303,CLEBSON PEREIRA CARVALHO,CLEBSON CARVALHO,40,PSB,PARTIDO SOCIALISTA BRASILEIRO
DISTRITO FEDERAL,DEPUTADO DISTRITAL,20150,JOCELIA GOMES DE ALBUQUERQUE,JOCELIA ALBURQUERQUE,20,PSC,PARTIDO SOCIAL CRISTÃO
DISTRITO FEDERAL,DEPUTADO DISTRITAL,18180,PAULO GONCALVES COSTA,PAULO COSTA - PC,18,REDE,REDE SUSTENTABILIDADE
DISTRITO FEDERAL,DEPUTADO DISTRITAL,11411,SANDRO BERGAMIM,SANDRO BERGAMIM,11,PP,PARTIDO PROGRESSISTA
DISTRITO FEDERAL,DEPUTADO FEDERAL,1808,THAYNARA MELO RODRIGUES,THAYNARA,18,REDE,REDE SUSTENTABILIDADE
DISTRITO FEDERAL,DEPUTADO DISTRITAL,90555,ANTONIO SENA MAGALHAES SILVA,SENA,90,PROS,PARTIDO REPUBLICANO DA ORDEM SOCIAL
DISTRITO FEDERAL,DEPUTADO DISTRITAL,44047,REGINA BENINI MOEZIA DE LIMA,CORONEL REGINA,44,PRP,PARTIDO REPUBLICANO PROGRESSISTA
DISTRITO FEDERAL,DEPUTADO DISTRITAL,22111,ANDRE MATTAR,ANDRE MATTAR,22,PR,PARTIDO DA REPÚBLICA
DISTRITO FEDERAL,DEPUTADO DISTRITAL,51111,ALEXANDRE DE OLIVEIRA MORAIS,ALEXANDRE MORAIS,51,PATRI,PATRIOTA
DISTRITO FEDERAL,DEPUTADO DISTRITAL,54420,RODRIGO COSTA OLIVEIRA,RODRIGO MANDARIN,54,PPL,PARTIDO PÁTRIA LIVRE
DISTRITO FEDERAL,DEPUTADO FEDERAL,7044,ALEXANDRE LIRA DE SOUZA,ALEXANDRE LIRA LGBTI,70,AVANTE,AVANTE
DISTRITO FEDERAL,DEPUTADO DISTRITAL,17323,MATAGUAYOS ROMAN FRANCA QUARESMA,ROMAN DF,17,PSL,PARTIDO SOCIAL LIBERAL
DISTRITO FEDERAL,PRIMEIRO SUPLENTE,456,LUIS FELIPE BELMONTE DOS SANTOS,LUIS FELIPE BELMONTE,45,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA
DISTRITO FEDERAL,DEPUTADO DISTRITAL,13016,ALDEMIO OGLIARI,ALDEMIO OGLIARI,13,PT,PARTIDO DOS TRABALHADORES
DISTRITO FEDERAL,DEPUTADO DISTRITAL,19100,KENNEDY ANTONIO DE ALMEIDA,KENNEDY CAETANO,19,PODE,PODEMOS
DISTRITO FEDERAL,DEPUTADO DISTRITAL,11321,JOAO PAULO BARBOSA DE FARIAS,PASTOR JOAO PAULO,11,PP,PARTIDO PROGRESSISTA
DISTRITO FEDERAL,DEPUTADO FEDERAL,1010,JULIO CESAR RIBEIRO,JULIO CESAR,10,PRB,PARTIDO REPUBLICANO BRASILEIRO
DISTRITO FEDERAL,DEPUTADO DISTRITAL,51024,SUELEN REZENDE AGUIAR,SUELEN AGUIAR,51,PATRI,PATRIOTA
DISTRITO FEDERAL,DEPUTADO DISTRITAL,35666,FRANCISCO EUDES PINHO FARIAS,FARIAS DO BODE,35,PMB,PARTIDO DA MULHER BRASILEIRA
DISTRITO FEDERAL,DEPUTADO DISTRITAL,45777,EDSON FERREIRA COSTA,IRMAO GLORIA A DEUS,45,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA
DISTRITO FEDERAL,DEPUTADO DISTRITAL,18999,MARIA ABADIA DA SILVA SANTAREM AMORIM,ABADIA SANTAREM ,18,REDE,REDE SUSTENTABILIDADE
DISTRITO FEDERAL,PRIMEIRO SUPLENTE,144,EURIPEDES GOMES DE MACEDO JUNIOR,EURIPEDES JUNIOR,90,PROS,PARTIDO REPUBLICANO DA ORDEM SOCIAL
DISTRITO FEDERAL,DEPUTADO DISTRITAL,12111,MARIA FRANCISCA SOARES DA CORTE,FRANCISCA CORTE,12,PDT,PARTIDO DEMOCRÁTICO TRABALHISTA
DISTRITO FEDERAL,DEPUTADO DISTRITAL,70101,ANGELA MARIA TEIXEIRA,ANGELA TEIXEIRA,70,AVANTE,AVANTE
DISTRITO FEDERAL,DEPUTADO DISTRITAL,40017,ENIVALDO MANOEL DE SOUZA,ST MANOEL SOUZA GASU,40,PSB,PARTIDO SOCIALISTA BRASILEIRO
DISTRITO FEDERAL,DEPUTADO DISTRITAL,22354,LUIZ CARLOS DOS SANTOS,MISSIONARIO CARLOS,22,PR,PARTIDO DA REPÚBLICA
DISTRITO FEDERAL,DEPUTADO DISTRITAL,77911,FRANCISCO JOSE ANTONIO DA SILVA,CHICO BOMBEIRO,77,SOLIDARIEDADE,SOLIDARIEDADE
DISTRITO FEDERAL,DEPUTADO DISTRITAL,70600,JOSE CORREIA DE BRITO,CORREA LEAO DE JUDA,70,AVANTE,AVANTE
DISTRITO FEDERAL,DEPUTADO FEDERAL,3010,THIAGO DE ARAUJO MACIEIRA MANZONI,THIAGO MANZONI,30,NOVO,PARTIDO NOVO
DISTRITO FEDERAL,DEPUTADO DISTRITAL,31624,EDUARDO BATISTA COSTA DE OLIVEIRA,LYON,31,PHS,PARTIDO HUMANISTA DA SOLIDARIEDADE
DISTRITO FEDERAL,DEPUTADO DISTRITAL,70400,LULO DE SOUSA SENA,LULO SENA,70,AVANTE,AVANTE
DISTRITO FEDERAL,DEPUTADO DISTRITAL,22445,JOAO BATISTA ALVES SOBRINHO,JOAO BATISTA,22,PR,PARTIDO DA REPÚBLICA
DISTRITO FEDERAL,DEPUTADO FEDERAL,1236,JOSE GADELHA LOUREIRO,PROFESSOR GADELHA,12,PDT,PARTIDO DEMOCRÁTICO TRABALHISTA
DISTRITO FEDERAL,DEPUTADO DISTRITAL,11118,SAMUEL DE JESUS MUNIZ,SAMUEL MUNIZ,11,PP,PARTIDO PROGRESSISTA
DISTRITO FEDERAL,DEPUTADO DISTRITAL,17995,IVANA GUIMARAES STOIMENOF DE SOUSA,IVANA GUIMARAES,17,PSL,PARTIDO SOCIAL LIBERAL
DISTRITO FEDERAL,DEPUTADO DISTRITAL,19200,JORGE VIANA DE SOUSA,JORGE VIANNA,19,PODE,PODEMOS
DISTRITO FEDERAL,DEPUTADO FEDERAL,2020,EDNILSON MIRA DOS SANTOS,MIRA DA SAUDE,20,PSC,PARTIDO SOCIAL CRISTÃO
DISTRITO FEDERAL,DEPUTADO DISTRITAL,14007,TEODOMIRO CAMINHA LUSTOSA,THEODOMIRO LUSTOSA,14,PTB,PARTIDO TRABALHISTA BRASILEIRO
DISTRITO FEDERAL,DEPUTADO DISTRITAL,33033,ANDRE LUIS RAIMUNDO DA SILVA,ANDRE KALLAGRI,33,PMN,PARTIDO DA MOBILIZAÇÃO NACIONAL
DISTRITO FEDERAL,DEPUTADO DISTRITAL,15567,ZENON LUZ RIBEIRO,ZENON LUZ,15,MDB,MOVIMENTO DEMOCRÁTICO BRASILEIRO
DISTRITO FEDERAL,DEPUTADO DISTRITAL,90909,WALLACE DE OLIVEIRA MACIEL,BILL,90,PROS,PARTIDO REPUBLICANO DA ORDEM SOCIAL
DISTRITO FEDERAL,SEGUNDO SUPLENTE,544,TIAGO TARSIS ADALDO,TIAGO,70,AVANTE,AVANTE
DISTRITO FEDERAL,DEPUTADO DISTRITAL,12444,JOAO EDUARDO DE SOUZA,VIGILANTE SURICATA,12,PDT,PARTIDO DEMOCRÁTICO TRABALHISTA
DISTRITO FEDERAL,DEPUTADO DISTRITAL,40405,RICHARD BARROS ROCHA,RICHARD BARROS,40,PSB,PARTIDO SOCIALISTA BRASILEIRO
DISTRITO FEDERAL,DEPUTADO DISTRITAL,70192,EDILSON DE JESUS,BILL SAUDE,70,AVANTE,AVANTE
DISTRITO FEDERAL,DEPUTADO DISTRITAL,28066,ANTONIO LUIZ DIONIZIO DOS SANTOS,ANTONIO DO TAXI,28,PRTB,PARTIDO RENOVADOR TRABALHISTA BRASILEIRO
DISTRITO FEDERAL,DEPUTADO DISTRITAL,15500,DANIEL GONCALVES,DANIEL GONCALVES,15,MDB,MOVIMENTO DEMOCRÁTICO BRASILEIRO
DISTRITO FEDERAL,DEPUTADO DISTRITAL,14031,ARIONILDO BARROS LIMA,ARI SUSHI,14,PTB,PARTIDO TRABALHISTA BRASILEIRO
DISTRITO FEDERAL,DEPUTADO DISTRITAL,20220,TANIA ALVES COELHO,TANIA ALVES COELHO,20,PSC,PARTIDO SOCIAL CRISTÃO
DISTRITO FEDERAL,DEPUTADO DISTRITAL,17467,PAULO AUGUSTO CARDOSO CAVALCANTE,PAULINHO CARDOSO,17,PSL,PARTIDO SOCIAL LIBERAL
DISTRITO FEDERAL,DEPUTADO DISTRITAL,43001,ULISSES HIGINO DA SILVA FILHO,ULISSES HIGINO,43,PV,PARTIDO VERDE
DISTRITO FEDERAL,DEPUTADO FEDERAL,2714,JUSCELIA LUISA DE OLIVEIRA,JUSCELIA,27,DC,DEMOCRACIA CRISTÃ
DISTRITO FEDERAL,DEPUTADO FEDERAL,2022,FRANCIMAR NAVA VILARINDO,FRANCIMAR,20,PSC,PARTIDO SOCIAL CRISTÃO
DISTRITO FEDERAL,DEPUTADO DISTRITAL,36000,EDUARDO WEYNE PEDROSA,EDUARDO PEDROSA,36,PTC,PARTIDO TRABALHISTA CRISTÃO
DISTRITO FEDERAL,DEPUTADO DISTRITAL,15007,BRUNA DE SOUZA SILVA,BRUNA DE SOUZA,15,MDB,MOVIMENTO DEMOCRÁTICO BRASILEIRO
DISTRITO FEDERAL,DEPUTADO FEDERAL,7007,FRANCISCO PEREIRA DE SOUSA,AGENTE D SOUSA,70,AVANTE,AVANTE
DISTRITO FEDERAL,DEPUTADO DISTRITAL,36190,LUSIMAR TORRES ARRUDA,JABA,36,PTC,PARTIDO TRABALHISTA CRISTÃO
DISTRITO FEDERAL,DEPUTADO DISTRITAL,13369,LEILA REGINA LOPES,NEGALAIZE,13,PT,PARTIDO DOS TRABALHADORES
DISTRITO FEDERAL,DEPUTADO DISTRITAL,18061,LEANDRO ANTONIO GRASS PEIXOTO,LEANDRO GRASS,18,REDE,REDE SUSTENTABILIDADE
DISTRITO FEDERAL,DEPUTADO DISTRITAL,13999,MARIANA ROSA MOREIRA DOS SANTOS,MARIANA ROSA,13,PT,PARTIDO DOS TRABALHADORES
DISTRITO FEDERAL,SENADOR,500,MARIVALDO DE CASTRO PEREIRA,MARIVALDO PEREIRA,50,PSOL,PARTIDO SOCIALISMO E LIBERDADE
DISTRITO FEDERAL,DEPUTADO DISTRITAL,30330,MARIA CLAUDIA DE VILHENA MORAES,CLAUDIA VILHENA,30,NOVO,PARTIDO NOVO
DISTRITO FEDERAL,DEPUTADO DISTRITAL,90999,ERIVELTO FORLAN DUARTE CAMPOS,FORLANGOV,90,PROS,PARTIDO REPUBLICANO DA ORDEM SOCIAL
DISTRITO FEDERAL,DEPUTADO DISTRITAL,70678,DIEGO RODRIGUES MATOS,PROF. DIEGO MATOS DA FERCAL,70,AVANTE,AVANTE
DISTRITO FEDERAL,SEGUNDO SUPLENTE,777,FERNANDO VITOR PASSOS,MAJOR FERNANDO PASSOS,77,SOLIDARIEDADE,SOLIDARIEDADE
DISTRITO FEDERAL,DEPUTADO DISTRITAL,90777,JULIO CESAR D ELIA RIEDER,JULIO CESAR JAPA,90,PROS,PARTIDO REPUBLICANO DA ORDEM SOCIAL
DISTRITO FEDERAL,DEPUTADO DISTRITAL,20747,EDENUDES DE CASSIA SOARES DA CUNHA,EDENUDES DE CASSIA,20,PSC,PARTIDO SOCIAL CRISTÃO
DISTRITO FEDERAL,DEPUTADO DISTRITAL,54555,ROBERTA MONZINI SILVEIRA,ROBERTA MONZINI,54,PPL,PARTIDO PÁTRIA LIVRE
DISTRITO FEDERAL,DEPUTADO DISTRITAL,23465,OSVALDO RODRIGUES DOS SANTOS,OSVALDO RODRIGUES,23,PPS,PARTIDO POPULAR SOCIALISTA
DISTRITO FEDERAL,DEPUTADO DISTRITAL,65585,JANIO ALVES DA SILVA,JANIO ALVES,65,PC do B,PARTIDO COMUNISTA DO BRASIL
DISTRITO FEDERAL,DEPUTADO DISTRITAL,19007,OZIEL LOURENCO DA PAZ,OZIEL PAZ,19,PODE,PODEMOS
DISTRITO FEDERAL,DEPUTADO DISTRITAL,77077,JOSE WILSON GONCALVES,WILSON GONCALVES,77,SOLIDARIEDADE,SOLIDARIEDADE
DISTRITO FEDERAL,DEPUTADO DISTRITAL,31100,DAVI TAVARES COSTA,DAVI TAVARES,31,PHS,PARTIDO HUMANISTA DA SOLIDARIEDADE
DISTRITO FEDERAL,DEPUTADO DISTRITAL,45045,NOEMI ALVES BARUZZI,NOEMI BARUZZI,45,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA
DISTRITO FEDERAL,DEPUTADO DISTRITAL,45133,JOSE NETO FIGUEIREDO PARANAGUA,PASTOR FIGUEIREDO PARANAGUA,45,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA
DISTRITO FEDERAL,DEPUTADO DISTRITAL,11033,JULIO CEZAR DE JESUS,JULIO CEZAR,11,PP,PARTIDO PROGRESSISTA
DISTRITO FEDERAL,DEPUTADO DISTRITAL,90800,GLENO ROSSI,GLENO ROSSI,90,PROS,PARTIDO REPUBLICANO DA ORDEM SOCIAL
DISTRITO FEDERAL,DEPUTADO DISTRITAL,70007,KLEYSON DOS SANTOS SILVA,KLEYSON MORENO,70,AVANTE,AVANTE
DISTRITO FEDERAL,DEPUTADO DISTRITAL,12120,MANUEL BENEVAL ADELINO,BENE ADELINO,12,PDT,PARTIDO DEMOCRÁTICO TRABALHISTA
DISTRITO FEDERAL,DEPUTADO DISTRITAL,54007,EDVAN FERREIRA DE SA,WOLVERINE,54,PPL,PARTIDO PÁTRIA LIVRE
DISTRITO FEDERAL,DEPUTADO DISTRITAL,20218,MARIA TRINDADE BRAGA SOARES,PASTORA MARIA TRINDADE,20,PSC,PARTIDO SOCIAL CRISTÃO
DISTRITO FEDERAL,DEPUTADO DISTRITAL,90009,AMAZONICA BRASIL MAGALLANS LUJAN,AMAZONICA BRASIL,90,PROS,PARTIDO REPUBLICANO DA ORDEM SOCIAL
DISTRITO FEDERAL,DEPUTADO DISTRITAL,15777,EUSA JUSTINIANO DE ASSIS,EUSA DE ASSIS,15,MDB,MOVIMENTO DEMOCRÁTICO BRASILEIRO
DISTRITO FEDERAL,DEPUTADO DISTRITAL,11000,RENATA MESQUITA D AGUIAR,RENATA D AGUIAR,11,PP,PARTIDO PROGRESSISTA
DISTRITO FEDERAL,DEPUTADO FEDERAL,1369,DANIEL QUEIROZ GALVAO,DANIEL PXEIRA,13,PT,PARTIDO DOS TRABALHADORES
DISTRITO FEDERAL,DEPUTADO FEDERAL,9006,VANESSA CRISTINA CUSTODIA,VANESSA GUERRA,90,PROS,PARTIDO REPUBLICANO DA ORDEM SOCIAL
DISTRITO FEDERAL,DEPUTADO DISTRITAL,12121,WAGNER PEREIRA DE LIMA,NEGUIN,12,PDT,PARTIDO DEMOCRÁTICO TRABALHISTA
